Month,Year,Gaps,Good,Minimum,Maximum,Mean,Std_Dev,Location,Latitude,Longitude
4.0,2001.0,0.0,7200.0,0.598,0.598,1.077,0.21,Cook Islands,-19.99697155,-157.785871406208
5.0,2001.0,0.0,7440.0,0.518,0.518,0.946,0.212,Cook Islands,-19.99697155,-157.785871406208
6.0,2001.0,0.0,7200.0,0.572,0.572,1.03,0.211,Cook Islands,-19.99697155,-157.785871406208
7.0,2001.0,0.0,7440.0,0.563,0.563,1.0,0.21,Cook Islands,-19.99697155,-157.785871406208
8.0,2001.0,0.0,7440.0,0.56,0.56,1.019,0.202,Cook Islands,-19.99697155,-157.785871406208
9.0,2001.0,0.0,7200.0,0.568,0.568,1.005,0.207,Cook Islands,-19.99697155,-157.785871406208
10.0,2001.0,0.0,7440.0,0.511,0.511,1.014,0.21,Cook Islands,-19.99697155,-157.785871406208
11.0,2001.0,0.0,7200.0,0.463,0.463,0.895,0.213,Cook Islands,-19.99697155,-157.785871406208
12.0,2001.0,0.0,7440.0,0.474,0.474,0.982,0.207,Cook Islands,-19.99697155,-157.785871406208
1.0,2002.0,0.0,7440.0,0.464,0.464,0.966,0.212,Cook Islands,-19.99697155,-157.785871406208
2.0,2002.0,0.0,6720.0,0.519,0.519,0.969,0.205,Cook Islands,-19.99697155,-157.785871406208
3.0,2002.0,0.0,7440.0,0.581,0.581,1.075,0.22,Cook Islands,-19.99697155,-157.785871406208
4.0,2002.0,0.0,7200.0,0.607,0.607,1.073,0.21,Cook Islands,-19.99697155,-157.785871406208
5.0,2002.0,0.0,7440.0,0.572,0.572,1.012,0.201,Cook Islands,-19.99697155,-157.785871406208
6.0,2002.0,0.0,7200.0,0.52,0.52,0.898,0.201,Cook Islands,-19.99697155,-157.785871406208
7.0,2002.0,0.0,7440.0,0.555,0.555,1.024,0.202,Cook Islands,-19.99697155,-157.785871406208
8.0,2002.0,0.0,7440.0,0.513,0.513,0.995,0.206,Cook Islands,-19.99697155,-157.785871406208
9.0,2002.0,0.0,7200.0,0.487,0.487,0.901,0.208,Cook Islands,-19.99697155,-157.785871406208
10.0,2002.0,0.0,7440.0,0.6,0.6,1.107,0.202,Cook Islands,-19.99697155,-157.785871406208
11.0,2002.0,0.0,7200.0,0.617,0.617,1.09,0.205,Cook Islands,-19.99697155,-157.785871406208
12.0,2002.0,0.0,7440.0,0.564,0.564,1.074,0.206,Cook Islands,-19.99697155,-157.785871406208
1.0,2003.0,0.0,7440.0,0.6,0.6,0.976,0.198,Cook Islands,-19.99697155,-157.785871406208
2.0,2003.0,0.0,6720.0,0.597,0.597,1.035,0.208,Cook Islands,-19.99697155,-157.785871406208
3.0,2003.0,0.0,7440.0,0.544,0.544,1.016,0.205,Cook Islands,-19.99697155,-157.785871406208
4.0,2003.0,0.0,7200.0,0.558,0.558,1.041,0.205,Cook Islands,-19.99697155,-157.785871406208
5.0,2003.0,0.0,7440.0,0.511,0.511,1.023,0.198,Cook Islands,-19.99697155,-157.785871406208
6.0,2003.0,0.0,7200.0,0.53,0.53,0.957,0.201,Cook Islands,-19.99697155,-157.785871406208
7.0,2003.0,0.0,7440.0,0.539,0.539,1.001,0.199,Cook Islands,-19.99697155,-157.785871406208
8.0,2003.0,0.0,7440.0,0.573,0.573,1.011,0.202,Cook Islands,-19.99697155,-157.785871406208
9.0,2003.0,0.0,7200.0,0.551,0.551,1.002,0.205,Cook Islands,-19.99697155,-157.785871406208
10.0,2003.0,0.0,7440.0,0.546,0.546,1.078,0.212,Cook Islands,-19.99697155,-157.785871406208
11.0,2003.0,0.0,7200.0,0.567,0.567,1.033,0.199,Cook Islands,-19.99697155,-157.785871406208
12.0,2003.0,0.0,7440.0,0.595,0.595,1.067,0.196,Cook Islands,-19.99697155,-157.785871406208
1.0,2004.0,0.0,7440.0,0.606,0.606,1.05,0.199,Cook Islands,-19.99697155,-157.785871406208
2.0,2004.0,0.0,6960.0,0.586,0.586,1.006,0.198,Cook Islands,-19.99697155,-157.785871406208
3.0,2004.0,0.0,7440.0,0.604,0.604,1.037,0.192,Cook Islands,-19.99697155,-157.785871406208
4.0,2004.0,0.0,7200.0,0.574,0.574,1.074,0.198,Cook Islands,-19.99697155,-157.785871406208
5.0,2004.0,0.0,7440.0,0.579,0.579,1.022,0.194,Cook Islands,-19.99697155,-157.785871406208
6.0,2004.0,0.0,7200.0,0.508,0.508,0.966,0.198,Cook Islands,-19.99697155,-157.785871406208
7.0,2004.0,0.0,7440.0,0.492,0.492,0.979,0.2,Cook Islands,-19.99697155,-157.785871406208
8.0,2004.0,0.0,7440.0,0.555,0.555,0.996,0.202,Cook Islands,-19.99697155,-157.785871406208
9.0,2004.0,0.0,7200.0,0.558,0.558,0.987,0.205,Cook Islands,-19.99697155,-157.785871406208
10.0,2004.0,0.0,7440.0,0.553,0.553,0.999,0.205,Cook Islands,-19.99697155,-157.785871406208
11.0,2004.0,0.0,7200.0,0.504,0.504,0.942,0.197,Cook Islands,-19.99697155,-157.785871406208
12.0,2004.0,0.0,7440.0,0.516,0.516,0.933,0.195,Cook Islands,-19.99697155,-157.785871406208
1.0,2005.0,0.0,7440.0,0.569,0.569,1.007,0.204,Cook Islands,-19.99697155,-157.785871406208
2.0,2005.0,0.0,6720.0,0.619,0.619,1.382,0.22,Cook Islands,-19.99697155,-157.785871406208
3.0,2005.0,0.0,7440.0,0.596,0.596,1.107,0.209,Cook Islands,-19.99697155,-157.785871406208
4.0,2005.0,0.0,7200.0,0.66,0.66,1.088,0.205,Cook Islands,-19.99697155,-157.785871406208
5.0,2005.0,0.0,7440.0,0.506,0.506,0.909,0.199,Cook Islands,-19.99697155,-157.785871406208
6.0,2005.0,0.0,7200.0,0.465,0.465,0.89,0.201,Cook Islands,-19.99697155,-157.785871406208
7.0,2005.0,0.0,7440.0,0.558,0.558,1.054,0.204,Cook Islands,-19.99697155,-157.785871406208
8.0,2005.0,292.0,7148.0,0.543,0.543,1.032,0.201,Cook Islands,-19.99697155,-157.785871406208
9.0,2005.0,0.0,7200.0,0.558,0.558,1.008,0.2,Cook Islands,-19.99697155,-157.785871406208
10.0,2005.0,0.0,7440.0,0.571,0.571,1.059,0.205,Cook Islands,-19.99697155,-157.785871406208
11.0,2005.0,0.0,7200.0,0.625,0.625,1.038,0.198,Cook Islands,-19.99697155,-157.785871406208
12.0,2005.0,0.0,7440.0,0.547,0.547,0.994,0.198,Cook Islands,-19.99697155,-157.785871406208
1.0,2006.0,0.0,7440.0,0.617,0.617,1.235,0.213,Cook Islands,-19.99697155,-157.785871406208
2.0,2006.0,0.0,6720.0,0.727,0.727,1.202,0.2,Cook Islands,-19.99697155,-157.785871406208
3.0,2006.0,0.0,7440.0,0.674,0.674,1.198,0.215,Cook Islands,-19.99697155,-157.785871406208
4.0,2006.0,0.0,7200.0,0.684,0.684,1.143,0.205,Cook Islands,-19.99697155,-157.785871406208
5.0,2006.0,0.0,7440.0,0.684,0.684,1.073,0.194,Cook Islands,-19.99697155,-157.785871406208
6.0,2006.0,0.0,7200.0,0.656,0.656,1.04,0.187,Cook Islands,-19.99697155,-157.785871406208
7.0,2006.0,0.0,7440.0,0.656,0.656,1.098,0.192,Cook Islands,-19.99697155,-157.785871406208
8.0,2006.0,0.0,7440.0,0.62,0.62,1.04,0.198,Cook Islands,-19.99697155,-157.785871406208
9.0,2006.0,0.0,7200.0,0.639,0.639,1.12,0.203,Cook Islands,-19.99697155,-157.785871406208
10.0,2006.0,0.0,7440.0,0.57,0.57,1.108,0.211,Cook Islands,-19.99697155,-157.785871406208
11.0,2006.0,0.0,7200.0,0.581,0.581,1.002,0.207,Cook Islands,-19.99697155,-157.785871406208
12.0,2006.0,0.0,7440.0,0.725,0.725,1.134,0.202,Cook Islands,-19.99697155,-157.785871406208
1.0,2007.0,0.0,7440.0,0.763,0.763,1.179,0.197,Cook Islands,-19.99697155,-157.785871406208
2.0,2007.0,0.0,6720.0,0.687,0.687,1.169,0.204,Cook Islands,-19.99697155,-157.785871406208
3.0,2007.0,0.0,7440.0,0.659,0.659,1.129,0.201,Cook Islands,-19.99697155,-157.785871406208
4.0,2007.0,0.0,7200.0,0.613,0.613,1.182,0.206,Cook Islands,-19.99697155,-157.785871406208
5.0,2007.0,0.0,7440.0,0.64,0.64,1.129,0.195,Cook Islands,-19.99697155,-157.785871406208
6.0,2007.0,0.0,7200.0,0.591,0.591,1.028,0.193,Cook Islands,-19.99697155,-157.785871406208
7.0,2007.0,0.0,7440.0,0.539,0.539,0.954,0.196,Cook Islands,-19.99697155,-157.785871406208
8.0,2007.0,0.0,7440.0,0.624,0.624,1.083,0.203,Cook Islands,-19.99697155,-157.785871406208
9.0,2007.0,0.0,7200.0,0.626,0.626,1.124,0.209,Cook Islands,-19.99697155,-157.785871406208
10.0,2007.0,0.0,7440.0,0.618,0.618,1.186,0.21,Cook Islands,-19.99697155,-157.785871406208
11.0,2007.0,0.0,7200.0,0.69,0.69,1.26,0.206,Cook Islands,-19.99697155,-157.785871406208
12.0,2007.0,0.0,7440.0,0.663,0.663,1.181,0.206,Cook Islands,-19.99697155,-157.785871406208
1.0,2008.0,0.0,7440.0,0.621,0.621,1.169,0.203,Cook Islands,-19.99697155,-157.785871406208
2.0,2008.0,0.0,6960.0,0.623,0.623,1.052,0.205,Cook Islands,-19.99697155,-157.785871406208
3.0,2008.0,0.0,7440.0,0.638,0.638,1.112,0.201,Cook Islands,-19.99697155,-157.785871406208
4.0,2008.0,0.0,7200.0,0.651,0.651,1.157,0.196,Cook Islands,-19.99697155,-157.785871406208
5.0,2008.0,0.0,7440.0,0.674,0.674,1.158,0.198,Cook Islands,-19.99697155,-157.785871406208
6.0,2008.0,0.0,7200.0,0.639,0.639,1.112,0.204,Cook Islands,-19.99697155,-157.785871406208
7.0,2008.0,0.0,7440.0,0.59,0.59,1.01,0.203,Cook Islands,-19.99697155,-157.785871406208
8.0,2008.0,0.0,7440.0,0.565,0.565,0.979,0.206,Cook Islands,-19.99697155,-157.785871406208
9.0,2008.0,0.0,7200.0,0.626,0.626,1.071,0.205,Cook Islands,-19.99697155,-157.785871406208
10.0,2008.0,0.0,7440.0,0.654,0.654,1.145,0.203,Cook Islands,-19.99697155,-157.785871406208
11.0,2008.0,0.0,7200.0,0.64,0.64,1.16,0.203,Cook Islands,-19.99697155,-157.785871406208
12.0,2008.0,0.0,7440.0,0.648,0.648,1.116,0.202,Cook Islands,-19.99697155,-157.785871406208
1.0,2009.0,0.0,7440.0,0.667,0.667,1.16,0.204,Cook Islands,-19.99697155,-157.785871406208
2.0,2009.0,0.0,6720.0,0.687,0.687,1.146,0.211,Cook Islands,-19.99697155,-157.785871406208
3.0,2009.0,0.0,7440.0,0.71,0.71,1.144,0.214,Cook Islands,-19.99697155,-157.785871406208
4.0,2009.0,0.0,7200.0,0.61,0.61,1.098,0.21,Cook Islands,-19.99697155,-157.785871406208
5.0,2009.0,0.0,7440.0,0.548,0.548,0.994,0.208,Cook Islands,-19.99697155,-157.785871406208
6.0,2009.0,0.0,7200.0,0.576,0.576,1.06,0.209,Cook Islands,-19.99697155,-157.785871406208
7.0,2009.0,0.0,7440.0,0.613,0.613,1.124,0.205,Cook Islands,-19.99697155,-157.785871406208
8.0,2009.0,0.0,7440.0,0.603,0.603,1.107,0.204,Cook Islands,-19.99697155,-157.785871406208
9.0,2009.0,0.0,7200.0,0.623,0.623,1.065,0.205,Cook Islands,-19.99697155,-157.785871406208
10.0,2009.0,0.0,7440.0,0.611,0.611,1.072,0.2,Cook Islands,-19.99697155,-157.785871406208
11.0,2009.0,0.0,7200.0,0.547,0.547,1.011,0.203,Cook Islands,-19.99697155,-157.785871406208
12.0,2009.0,0.0,7440.0,0.645,0.645,1.086,0.212,Cook Islands,-19.99697155,-157.785871406208
1.0,2010.0,0.0,7440.0,0.691,0.691,1.185,0.215,Cook Islands,-19.99697155,-157.785871406208
2.0,2010.0,0.0,6720.0,0.642,0.642,1.169,0.212,Cook Islands,-19.99697155,-157.785871406208
3.0,2010.0,0.0,7440.0,0.577,0.577,1.112,0.222,Cook Islands,-19.99697155,-157.785871406208
4.0,2010.0,0.0,7200.0,0.619,0.619,1.059,0.211,Cook Islands,-19.99697155,-157.785871406208
5.0,2010.0,0.0,7440.0,0.465,0.465,0.931,0.208,Cook Islands,-19.99697155,-157.785871406208
6.0,2010.0,6848.0,352.0,0.505,0.505,0.854,0.207,Cook Islands,-19.99697155,-157.785871406208
7.0,2010.0,7440.0,0.0,7440.0,7440.0,,0.0,Cook Islands,-19.99697155,-157.785871406208
8.0,2010.0,7440.0,0.0,7440.0,7440.0,,0.0,Cook Islands,-19.99697155,-157.785871406208
9.0,2010.0,6439.0,761.0,0.595,0.595,0.936,0.207,Cook Islands,-19.99697155,-157.785871406208
10.0,2010.0,0.0,7440.0,0.562,0.562,1.054,0.214,Cook Islands,-19.99697155,-157.785871406208
11.0,2010.0,0.0,7200.0,0.593,0.593,1.017,0.212,Cook Islands,-19.99697155,-157.785871406208
12.0,2010.0,0.0,7440.0,0.638,0.638,1.027,0.212,Cook Islands,-19.99697155,-157.785871406208
1.0,2011.0,0.0,7440.0,0.643,0.643,1.177,0.21,Cook Islands,-19.99697155,-157.785871406208
2.0,2011.0,0.0,6720.0,0.613,0.613,1.093,0.21,Cook Islands,-19.99697155,-157.785871406208
3.0,2011.0,0.0,7440.0,0.64,0.64,1.126,0.203,Cook Islands,-19.99697155,-157.785871406208
4.0,2011.0,0.0,7200.0,0.672,0.672,1.163,0.203,Cook Islands,-19.99697155,-157.785871406208
5.0,2011.0,0.0,7440.0,0.626,0.626,1.059,0.202,Cook Islands,-19.99697155,-157.785871406208
6.0,2011.0,0.0,7200.0,0.604,0.604,1.008,0.202,Cook Islands,-19.99697155,-157.785871406208
7.0,2011.0,0.0,7440.0,0.688,0.688,1.098,0.205,Cook Islands,-19.99697155,-157.785871406208
8.0,2011.0,0.0,7440.0,0.715,0.715,1.225,0.208,Cook Islands,-19.99697155,-157.785871406208
9.0,2011.0,0.0,7200.0,0.658,0.658,1.134,0.209,Cook Islands,-19.99697155,-157.785871406208
10.0,2011.0,0.0,7440.0,0.658,0.658,1.187,0.212,Cook Islands,-19.99697155,-157.785871406208
11.0,2011.0,0.0,7200.0,0.732,0.732,1.139,0.201,Cook Islands,-19.99697155,-157.785871406208
12.0,2011.0,0.0,7440.0,0.681,0.681,1.169,0.205,Cook Islands,-19.99697155,-157.785871406208
1.0,2012.0,0.0,7440.0,0.708,0.708,1.121,0.205,Cook Islands,-19.99697155,-157.785871406208
2.0,2012.0,0.0,6960.0,0.718,0.718,1.162,0.208,Cook Islands,-19.99697155,-157.785871406208
3.0,2012.0,0.0,7440.0,0.662,0.662,1.152,0.211,Cook Islands,-19.99697155,-157.785871406208
4.0,2012.0,0.0,7200.0,0.635,0.635,1.136,0.213,Cook Islands,-19.99697155,-157.785871406208
5.0,2012.0,0.0,7440.0,0.712,0.712,1.15,0.21,Cook Islands,-19.99697155,-157.785871406208
6.0,2012.0,0.0,7200.0,0.646,0.646,1.087,0.214,Cook Islands,-19.99697155,-157.785871406208
7.0,2012.0,0.0,7440.0,0.619,0.619,1.04,0.21,Cook Islands,-19.99697155,-157.785871406208
8.0,2012.0,7189.0,251.0,0.617,0.617,0.953,0.21,Cook Islands,-19.99697155,-157.785871406208
9.0,2012.0,7200.0,0.0,7200.0,7200.0,,0.0,Cook Islands,-19.99697155,-157.785871406208
10.0,2012.0,4562.0,2878.0,0.66,0.66,1.105,0.207,Cook Islands,-19.99697155,-157.785871406208
11.0,2012.0,0.0,7200.0,0.668,0.668,1.108,0.208,Cook Islands,-19.99697155,-157.785871406208
12.0,2012.0,0.0,7440.0,0.7,0.7,1.236,0.218,Cook Islands,-19.99697155,-157.785871406208
1.0,2013.0,0.0,7440.0,0.54,0.54,0.994,0.21,Cook Islands,-19.99697155,-157.785871406208
2.0,2013.0,0.0,6720.0,0.576,0.576,0.978,0.21,Cook Islands,-19.99697155,-157.785871406208
3.0,2013.0,0.0,7440.0,0.62,0.62,1.102,0.215,Cook Islands,-19.99697155,-157.785871406208
4.0,2013.0,0.0,7200.0,0.609,0.609,1.045,0.214,Cook Islands,-19.99697155,-157.785871406208
5.0,2013.0,0.0,7440.0,0.561,0.561,1.031,0.212,Cook Islands,-19.99697155,-157.785871406208
6.0,2013.0,0.0,7200.0,0.603,0.603,1.049,0.209,Cook Islands,-19.99697155,-157.785871406208
7.0,2013.0,0.0,7440.0,0.564,0.564,0.999,0.21,Cook Islands,-19.99697155,-157.785871406208
8.0,2013.0,0.0,7440.0,0.582,0.582,1.018,0.212,Cook Islands,-19.99697155,-157.785871406208
9.0,2013.0,0.0,7200.0,0.633,0.633,1.084,0.211,Cook Islands,-19.99697155,-157.785871406208
10.0,2013.0,0.0,7440.0,0.64,0.64,1.107,0.215,Cook Islands,-19.99697155,-157.785871406208
11.0,2013.0,0.0,7200.0,0.59,0.59,1.091,0.213,Cook Islands,-19.99697155,-157.785871406208
12.0,2013.0,0.0,7440.0,0.549,0.549,0.976,0.211,Cook Islands,-19.99697155,-157.785871406208
1.0,2014.0,0.0,7440.0,0.654,0.654,1.126,0.224,Cook Islands,-19.99697155,-157.785871406208
2.0,2014.0,0.0,6720.0,0.646,0.646,1.144,0.222,Cook Islands,-19.99697155,-157.785871406208
3.0,2014.0,0.0,7440.0,0.643,0.643,1.126,0.225,Cook Islands,-19.99697155,-157.785871406208
4.0,2014.0,0.0,7200.0,0.604,0.604,1.058,0.211,Cook Islands,-19.99697155,-157.785871406208
5.0,2014.0,0.0,7440.0,0.565,0.565,0.969,0.204,Cook Islands,-19.99697155,-157.785871406208
6.0,2014.0,0.0,7200.0,0.584,0.584,1.008,0.202,Cook Islands,-19.99697155,-157.785871406208
7.0,2014.0,0.0,7440.0,0.653,0.653,1.145,0.21,Cook Islands,-19.99697155,-157.785871406208
8.0,2014.0,0.0,7440.0,0.596,0.596,1.093,0.212,Cook Islands,-19.99697155,-157.785871406208
9.0,2014.0,0.0,7200.0,0.606,0.606,1.071,0.214,Cook Islands,-19.99697155,-157.785871406208
10.0,2014.0,0.0,7440.0,0.641,0.641,1.11,0.214,Cook Islands,-19.99697155,-157.785871406208
11.0,2014.0,0.0,7200.0,0.565,0.565,1.04,0.215,Cook Islands,-19.99697155,-157.785871406208
12.0,2014.0,0.0,7440.0,0.647,0.647,1.101,0.214,Cook Islands,-19.99697155,-157.785871406208
1.0,2015.0,0.0,7440.0,0.582,0.582,1.069,0.216,Cook Islands,-19.99697155,-157.785871406208
2.0,2015.0,0.0,6720.0,0.612,0.612,1.153,0.22,Cook Islands,-19.99697155,-157.785871406208
3.0,2015.0,0.0,7440.0,0.694,0.694,1.214,0.209,Cook Islands,-19.99697155,-157.785871406208
4.0,2015.0,0.0,7200.0,0.665,0.665,1.138,0.203,Cook Islands,-19.99697155,-157.785871406208
5.0,2015.0,0.0,7440.0,0.626,0.626,1.119,0.203,Cook Islands,-19.99697155,-157.785871406208
6.0,2015.0,0.0,7200.0,0.616,0.616,1.033,0.203,Cook Islands,-19.99697155,-157.785871406208
7.0,2015.0,0.0,7440.0,0.501,0.501,0.95,0.208,Cook Islands,-19.99697155,-157.785871406208
8.0,2015.0,0.0,7440.0,0.577,0.577,1.03,0.219,Cook Islands,-19.99697155,-157.785871406208
9.0,2015.0,0.0,7200.0,0.561,0.561,1.046,0.221,Cook Islands,-19.99697155,-157.785871406208
10.0,2015.0,0.0,7440.0,0.617,0.617,1.125,0.227,Cook Islands,-19.99697155,-157.785871406208
11.0,2015.0,0.0,7200.0,0.564,0.564,1.029,0.212,Cook Islands,-19.99697155,-157.785871406208
12.0,2015.0,0.0,7440.0,0.588,0.588,1.073,0.218,Cook Islands,-19.99697155,-157.785871406208
1.0,2016.0,0.0,7440.0,0.67,0.67,1.163,0.21,Cook Islands,-19.99697155,-157.785871406208
2.0,2016.0,0.0,6960.0,0.69,0.69,1.141,0.216,Cook Islands,-19.99697155,-157.785871406208
3.0,2016.0,0.0,7440.0,0.687,0.687,1.224,0.224,Cook Islands,-19.99697155,-157.785871406208
4.0,2016.0,0.0,7200.0,0.548,0.548,1.016,0.215,Cook Islands,-19.99697155,-157.785871406208
5.0,2016.0,0.0,7440.0,0.614,0.614,1.092,0.213,Cook Islands,-19.99697155,-157.785871406208
6.0,2016.0,0.0,7200.0,0.54,0.54,1.015,0.213,Cook Islands,-19.99697155,-157.785871406208
7.0,2016.0,0.0,7440.0,0.61,0.61,1.02,0.214,Cook Islands,-19.99697155,-157.785871406208
8.0,2016.0,0.0,7440.0,0.684,0.684,1.179,0.211,Cook Islands,-19.99697155,-157.785871406208
9.0,2016.0,0.0,7200.0,0.624,0.624,1.126,0.215,Cook Islands,-19.99697155,-157.785871406208
10.0,2016.0,0.0,7440.0,0.693,0.693,1.187,0.213,Cook Islands,-19.99697155,-157.785871406208
11.0,2016.0,0.0,7200.0,0.578,0.578,1.072,0.211,Cook Islands,-19.99697155,-157.785871406208
12.0,2016.0,0.0,7440.0,0.677,0.677,1.148,0.22,Cook Islands,-19.99697155,-157.785871406208
1.0,2017.0,0.0,7440.0,0.694,0.694,1.141,0.214,Cook Islands,-19.99697155,-157.785871406208
2.0,2017.0,0.0,6720.0,0.673,0.673,1.087,0.215,Cook Islands,-19.99697155,-157.785871406208
3.0,2017.0,0.0,7440.0,0.593,0.593,1.09,0.216,Cook Islands,-19.99697155,-157.785871406208
4.0,2017.0,0.0,7200.0,0.663,0.663,1.2,0.225,Cook Islands,-19.99697155,-157.785871406208
5.0,2017.0,0.0,7440.0,0.623,0.623,1.09,0.216,Cook Islands,-19.99697155,-157.785871406208
6.0,2017.0,0.0,7200.0,0.595,0.595,1.096,0.215,Cook Islands,-19.99697155,-157.785871406208
7.0,2017.0,0.0,7440.0,0.654,0.654,1.121,0.213,Cook Islands,-19.99697155,-157.785871406208
8.0,2017.0,0.0,7440.0,0.683,0.683,1.122,0.213,Cook Islands,-19.99697155,-157.785871406208
9.0,2017.0,0.0,7200.0,0.631,0.631,1.1,0.217,Cook Islands,-19.99697155,-157.785871406208
10.0,2017.0,0.0,7440.0,0.567,0.567,0.994,0.208,Cook Islands,-19.99697155,-157.785871406208
11.0,2017.0,0.0,7200.0,0.591,0.591,1.039,0.21,Cook Islands,-19.99697155,-157.785871406208
12.0,2017.0,0.0,7440.0,0.66,0.66,1.165,0.214,Cook Islands,-19.99697155,-157.785871406208
1.0,2018.0,0.0,7440.0,0.612,0.612,1.112,0.211,Cook Islands,-19.99697155,-157.785871406208
2.0,2018.0,0.0,6720.0,0.628,0.628,1.113,0.215,Cook Islands,-19.99697155,-157.785871406208
3.0,2018.0,0.0,7440.0,0.624,0.624,1.049,0.208,Cook Islands,-19.99697155,-157.785871406208
4.0,2018.0,0.0,7200.0,0.565,0.565,0.976,0.2,Cook Islands,-19.99697155,-157.785871406208
5.0,2018.0,0.0,7440.0,0.547,0.547,0.976,0.199,Cook Islands,-19.99697155,-157.785871406208
6.0,2018.0,0.0,7200.0,0.626,0.626,1.133,0.2,Cook Islands,-19.99697155,-157.785871406208
7.0,2018.0,0.0,7440.0,0.559,0.559,1.024,0.207,Cook Islands,-19.99697155,-157.785871406208
8.0,2018.0,0.0,7440.0,0.54,0.54,1.011,0.21,Cook Islands,-19.99697155,-157.785871406208
9.0,2018.0,0.0,7200.0,0.611,0.611,1.015,0.213,Cook Islands,-19.99697155,-157.785871406208
10.0,2018.0,0.0,7440.0,0.634,0.634,1.104,0.212,Cook Islands,-19.99697155,-157.785871406208
11.0,2018.0,0.0,7200.0,0.655,0.655,1.133,0.215,Cook Islands,-19.99697155,-157.785871406208
12.0,2018.0,0.0,7440.0,0.671,0.671,1.113,0.21,Cook Islands,-19.99697155,-157.785871406208
1.0,2019.0,0.0,7440.0,0.718,0.718,1.188,0.212,Cook Islands,-19.99697155,-157.785871406208
2.0,2019.0,0.0,6720.0,0.683,0.683,1.171,0.218,Cook Islands,-19.99697155,-157.785871406208
3.0,2019.0,0.0,7440.0,0.701,0.701,1.165,0.201,Cook Islands,-19.99697155,-157.785871406208
4.0,2019.0,0.0,7200.0,0.66,0.66,1.055,0.203,Cook Islands,-19.99697155,-157.785871406208
5.0,2019.0,0.0,7440.0,0.667,0.667,1.129,0.2,Cook Islands,-19.99697155,-157.785871406208
6.0,2019.0,0.0,7200.0,0.651,0.651,1.063,0.197,Cook Islands,-19.99697155,-157.785871406208
7.0,2019.0,0.0,7440.0,0.638,0.638,1.056,0.205,Cook Islands,-19.99697155,-157.785871406208
8.0,2019.0,0.0,7440.0,0.613,0.613,1.068,0.213,Cook Islands,-19.99697155,-157.785871406208
9.0,2019.0,0.0,7200.0,0.644,0.644,1.102,0.22,Cook Islands,-19.99697155,-157.785871406208
10.0,2019.0,0.0,7440.0,0.629,0.629,1.214,0.226,Cook Islands,-19.99697155,-157.785871406208
11.0,2019.0,0.0,7200.0,0.682,0.682,1.16,0.213,Cook Islands,-19.99697155,-157.785871406208
12.0,2019.0,0.0,7440.0,0.639,0.639,1.015,0.205,Cook Islands,-19.99697155,-157.785871406208
1.0,2020.0,0.0,7440.0,0.651,0.651,1.105,0.207,Cook Islands,-19.99697155,-157.785871406208
2.0,2020.0,0.0,6960.0,0.701,0.701,1.204,0.205,Cook Islands,-19.99697155,-157.785871406208
3.0,2020.0,0.0,7440.0,0.714,0.714,1.197,0.212,Cook Islands,-19.99697155,-157.785871406208
4.0,2020.0,0.0,7200.0,0.677,0.677,1.257,0.218,Cook Islands,-19.99697155,-157.785871406208
5.0,2020.0,0.0,7440.0,0.612,0.612,1.025,0.201,Cook Islands,-19.99697155,-157.785871406208
6.0,2020.0,0.0,7200.0,0.647,0.647,1.066,0.202,Cook Islands,-19.99697155,-157.785871406208
7.0,2020.0,0.0,7440.0,0.635,0.635,1.042,0.204,Cook Islands,-19.99697155,-157.785871406208
8.0,2020.0,0.0,7440.0,0.578,0.578,0.992,0.201,Cook Islands,-19.99697155,-157.785871406208
9.0,2020.0,0.0,7200.0,0.641,0.641,1.127,0.204,Cook Islands,-19.99697155,-157.785871406208
10.0,2020.0,0.0,7440.0,0.638,0.638,1.17,0.207,Cook Islands,-19.99697155,-157.785871406208
11.0,2020.0,0.0,7200.0,0.561,0.561,1.055,0.203,Cook Islands,-19.99697155,-157.785871406208
12.0,2020.0,0.0,7440.0,0.581,0.581,1.001,0.199,Cook Islands,-19.99697155,-157.785871406208
1.0,2021.0,0.0,7440.0,0.632,0.632,1.071,0.203,Cook Islands,-19.99697155,-157.785871406208
2.0,2021.0,0.0,6720.0,0.714,0.714,1.121,0.2,Cook Islands,-19.99697155,-157.785871406208
3.0,2021.0,0.0,7440.0,0.721,0.721,1.235,0.215,Cook Islands,-19.99697155,-157.785871406208
4.0,2021.0,0.0,7200.0,0.736,0.736,1.227,0.21,Cook Islands,-19.99697155,-157.785871406208
5.0,2021.0,0.0,7440.0,0.728,0.728,1.258,0.209,Cook Islands,-19.99697155,-157.785871406208
6.0,2021.0,0.0,7200.0,0.727,0.727,1.165,0.193,Cook Islands,-19.99697155,-157.785871406208
7.0,2021.0,0.0,7440.0,0.726,0.726,1.166,0.195,Cook Islands,-19.99697155,-157.785871406208
8.0,2021.0,0.0,7440.0,0.729,0.729,1.143,0.198,Cook Islands,-19.99697155,-157.785871406208
9.0,2021.0,0.0,7200.0,0.67,0.67,1.059,0.193,Cook Islands,-19.99697155,-157.785871406208
10.0,2021.0,0.0,7440.0,0.691,0.691,1.189,0.199,Cook Islands,-19.99697155,-157.785871406208
11.0,2021.0,0.0,7200.0,0.703,0.703,1.174,0.201,Cook Islands,-19.99697155,-157.785871406208
12.0,2021.0,0.0,7440.0,0.736,0.736,1.236,0.201,Cook Islands,-19.99697155,-157.785871406208
